COUNTRY,INDEX_TYPE,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
"North Macedonia, Republic of",Consumer price index (CPI),0.721277825,-0.391364838,0.013755431,-1.603975729,-0.077079091,1.855335375,0.681190251,-0.430902385,0.933904163,2.70788778,1.433324863,-1.373386545,0.525517181,1.878377409,1.211324976,0.068226837,1.625536629,0.517896088,1.384072519,-0.747097123,0.136033857,-0.190188679,-0.108886335,-0.190758796,0.063707794,-0.633640553,1.016018307,-0.649389876,-0.091204816,-0.304293582,0.418154626,-0.170212766,-0.082206796,0.316908919,1.169466298,0.132108329,0.515742129,-0.149155778,0.973948375,0.171607787,0.1713138,-0.12973993,0.986123413,-0.406385218,-0.378687803,0.430221594,0.821548031,0.666433851,0.237055882,0.230727079,1.634391276,1.412757283,1.236739252,3.218156247,5.963131178,5.834299834,3.111301696,0.427429416,1.430970621,2.57660641,-1.01050304,0.413241601,1.919782884,1.268115942,0.392266741
Bosnia and Herzegovina,Consumer price index (CPI),0.178042306,-0.804646213,-1.356270691,0.600886982,0.845911116,1.601363797,-0.568160838,-0.18013099,1.271806223,2.73645812,0.124896148,-0.239924892,0.874572945,1.587963869,-0.197521042,-0.456685946,1.082611967,0.329635305,-0.534311347,-1.120434192,0.047704726,0.032285335,-0.328366318,-0.269811861,0.449296077,-0.48770845,-0.205637706,-1.145484802,0.230553345,-0.722753861,-0.514241827,-0.606813274,1.106218462,0.907916529,-0.411574918,-0.944323584,1.185218023,0.940853102,0.240943386,-0.607680268,1.163906444,0.242508365,-0.145888694,-0.859244592,0.951390094,0.439909586,-2.130135812,-0.611430736,0.718189561,0.882760684,0.41232506,0.365365151,3.628426667,3.824426588,5.997526346,2.531428629,2.929060242,0.482490808,0.317608028,0.497146841,0.687540481,0.50161152,0.189035866,-0.057560442,0.901688056
"Kosovo, Republic of",Consumer price index (CPI),-0.208147487,-0.923718713,-1.864661654,-0.153233221,1.688152241,1.207364926,-0.715776916,2.583358366,3.074670571,4.0625,0,-1.064701065,1.158940397,1.663938898,-0.402468473,0.72737069,1.63145226,0.944809142,-0.888177776,-0.426197971,0.890589462,0.644401464,-0.712165086,0.210198047,-0.043105517,0.129961175,-0.732854184,-0.240565055,0.439253625,0.603268809,-0.969927541,0.117849477,1.280115664,1.197218765,-0.700471243,-0.084188925,0.354543943,0.403013271,0.058904228,0.558015946,1.10282129,1.44742045,0.109047583,-0.110015408,0.255663962,0.830846806,-0.773577968,-0.651608325,0.460797368,1.566801053,0.695979601,1.564438505,2.466022235,3.275257208,4.768280424,2.206135704,1.376008808,1.190390807,-0.610089232,1.273217334,0.93730994,0.495599593,-0.33412993,0.17139738,0.405937756
"Poland, Republic of",Consumer price index (CPI),0.529430084,1.332094176,1.956588199,0.149925037,0.149700599,0.926756353,0.947867299,0,0.997652582,1.975595584,1.452991453,-0.393147992,1.325063434,1.613800779,1.204819277,-0.514069264,0.43513734,0.216626049,0.459335315,0.107584723,0.026867276,0.161160355,0.026816841,-0.455764075,-0.350121196,-0.432432432,0.488599349,-0.459211237,-0.379918589,-0.653772814,0.466136551,-0.300218341,0.739118533,1.114130435,0.322493953,-0.187516743,1.127214171,0.451167728,0.528401585,-0.026281209,0.552050473,0.130718954,1.697127937,0.28241335,0.537634409,1.986249045,0.349563046,0.124409057,0.273359841,2.032218092,1.870293903,1.001430615,2.667610954,3.793975627,5.870624723,3.159656832,3.671399594,4.050088045,1.880406168,-0.350682909,0.537136507,0.983216904,1.416270028,1.618996222,0.743494424
Algeria,Consumer price index (CPI),2.293787435,1.454640935,0.131990994,2.50710778,1.699445285,-0.066941042,0.719478006,1.071507747,1.238058101,0.423688012,1.241729792,2.35828953,1.06870229,4.0762611,1.737294658,0.95108402,1.976318438,1.064544576,-0.363575925,0.289836941,-0.34305674,1.120337144,0.656089459,1.867300715,2.157028452,0.476659445,0.788049871,1.262302097,1.213913912,1.497295759,3.05324957,1.046863944,0.807986498,2.45262183,0.785799969,0.182843738,1.914633516,0.513591593,2.479199933,-0.213219616,0.917159763,-0.462555784,1.040678077,0.545748988,0.647478538,-0.283249852,1.617665939,-0.219519899,2.250676627,1.402411653,2.639332,1.991433416,2.664158537,1.58939833,3.517749535,1.223679412,1.938755087,2.7579256,3.480033119,1.050014156,0.80521379,-0.406037389,1.690226294,2.489022528,-0.343446574
"Bahamas, The",Consumer price index (CPI),,,,,,,0.423178168,0.228946845,0.77134439,1.051248357,1.300390117,0.545571245,0.255346313,0.382043935,1.141769743,0.031357792,-0.313479624,0.100421902,0.733920016,-0.091071609,0.212694126,1.209446485,0.176419679,-0.0299053,-0.452037493,2.143572621,0.055570084,0.405109608,-0.836234666,-0.738285864,0.743777065,0.403596272,0.19935292,0.831702544,-0.093805596,0.100369099,0.656596694,0.337403599,0.560448359,2.149681529,-0.408417771,1.11131981,0.517043871,0.471262244,-0.625402373,0.428813821,-0.709590219,0.157782384,0.691913264,1.058347138,0.673891267,1.308608473,0.937527903,1.141121661,2.131133203,2.283626399,0.318151373,-0.267067268,1.193863319,0.995093445,0.035481318,-0.264651315,0.016413623,-0.410273242,0.208728132
Romania,Consumer price index (CPI),1.59888036,2.262481216,0.97967181,0.072762552,1.183551462,2.327438221,0.713951311,3.079604881,1.529500188,2.024651146,1.364098099,-0.773085183,0.739431539,1.228114147,0.679117148,1.363125351,1.469568834,2.005055335,0.395137796,-0.580367566,-0.057033583,1.299093656,0.281671472,-0.409754808,0.00663614,0.656276936,-0.166132025,-2.242362643,0.533816958,-0.723306333,-0.054143684,-0.267479262,0.502444324,-0.033779219,0.500101372,0.470714814,2.101599625,1.51425762,1.155882733,0.038301947,0.893369919,1.596989438,1.434930121,-0.13808764,0.798942937,1.103557601,0.726669682,-0.005986948,0.311339959,2.01145995,1.293078228,1.779112754,2.670261067,2.990519886,6.336043797,2.61962447,3.347105406,2.008423958,2.321132806,1.2630523,1.355367435,1.963658981,1.126312579,0.525646826,1.275100186
South Africa,Consumer price index (CPI),0.895522388,1.627218935,2.037845706,1.569186876,0.421348315,1.188811189,0.898410504,0.890410959,0.407331976,1.487491548,1.798800799,1.570680628,1.224226804,1.400381922,1.632140615,0.864731316,1.653398653,1.686746988,1.244075829,1.521357519,0.806916427,2.058319039,2.072829132,1.317233809,0.216684724,0.594594595,2.310585707,1.31302521,0.518403318,2.269210933,2.269288956,1.282051282,0.876338851,1.930501931,1.041666667,0.60918463,0.884955752,1.3388735,1.412300683,1.168014376,0.888099467,0.616197183,1.662292213,0.946643718,0.42625746,1.23089983,-0.251572327,1.639344262,0.537634409,1.151789387,1.545343636,1.601922307,1.064249113,1.482059282,2.382782475,2.777777778,0.840029218,1.122781601,1.540114613,1.410934744,1.460869565,0.891326706,1.189262657,0.638012089,0.0667334
"Palau, Republic of",Consumer price index (CPI),-1.895734597,-1.642512077,0.098231827,0.981354269,-0.388726919,1.073170732,0.675675676,-0.095877277,-1.247600768,0.971817298,4.138594803,2.125693161,1.176470588,0.268336315,0.267618198,0,0.711743772,1.148409894,2.270742358,-0.512382579,0.515021459,2.988898377,0.331674959,0,0.909090909,2.620802621,-3.032721468,-0.082304527,-0.247116969,-0.578034682,0,1.162790698,-0.164203612,0.733748649,0.099502488,0.099403579,0.397219464,0.692383778,1.277013752,0.193986421,-0.096805421,-0.678294574,0.682926829,-0.290697674,0.971817298,0.673724735,-1.816443595,0.778967868,-0.869565217,-0.682261209,1.766437684,4.43587271,1.846722068,2.447869447,3.008849558,6.18556701,0,8.414239482,0.970149254,-0.29563932,-1.037805782,2.097378277,1.467351431,-0.361532899,-0.362844702
Papua New Guinea,Consumer price index (CPI),,,,,,,1.101321586,1.089324619,1.185344828,1.064962726,1.05374078,1.042752868,1.135190918,1.020408163,1.01010101,0.5,3.184079602,1.157184185,0.095328885,1.523809524,0.09380863,1.968134958,1.470588235,1.721014493,1.335707925,1.493848858,1.125541126,1.626712329,1.937657961,1.652892562,1.382113821,1.6840417,1.735015773,1.085271318,1.226993865,0.984848485,1.350337584,0.459563833,1.276354337,1.351650701,1.596208931,0.665884599,0.680750577,0.703053521,0.657567361,1.051351499,3.774347165,-0.615766127,0.883786773,0.574910845,2.451434885,0.314292488,2.261570066,0.798722853,2.00262691,1.061565947,-0.484998597,-0.880067479,1.726315582,1.875562416,1.108303551,-2.133524443,-0.685171716,0.879094844,2.669165401
Albania,Consumer price index (CPI),1.244101244,1.779661017,-0.166527893,-0.708924103,1.973960521,2.838476817,-0.309888137,-1.033245772,1.806682573,3.897427861,-0.987529314,-1.481363714,1.166755977,2.40288856,-0.160875895,-0.672564,0.89423367,2.461970856,-0.457274817,-1.355628257,0.889768065,2.877991153,-0.78650721,-1.199828373,0.413610366,9.223434013,-5.03340872,-2.473933699,0.778801842,1.903545349,-0.479572995,-0.075215964,0.605786396,2.64023973,-1.107466831,-0.385089792,0.66422691,2.772828699,-0.841978949,-0.379557651,0.289476717,2.529692706,-1.011777714,-0.374038998,0.149570998,2.86750628,-0.678876709,-0.908072651,0.307912203,2.23507837,0.162564159,-0.327114703,1.002665409,3.578975269,2.365042469,0.708406487,1.008343496,,,,,1.151877446,-0.055614785,0.03825934,0.864352909
